f0,f1,f2,f3,f4,f5,f6,f7,y,idx
1.789253,6.022120,-0.030306,0.010007,-0.006145,0.039364,-0.006457,-0.022451,2,4298
-1.755470,-1.991745,0.008362,0.039967,0.033388,0.003293,-0.026100,-0.002145,2,4299
-3.279561,2.924399,-0.000377,-0.029760,-0.017906,-0.008783,-0.007575,-0.008775,0,4300
2.573564,-1.470409,-0.019710,0.016131,0.008361,0.009687,-0.019209,-0.015122,0,4301
5.857616,2.712000,0.029638,-0.012616,0.057933,-0.025053,0.013287,0.051651,1,4302
-4.322372,1.922112,0.032963,-0.007687,0.028160,-0.023249,0.041173,0.006783,0,4303
2.819054,-1.332273,-0.037553,-0.009131,0.010795,0.026150,0.013683,-0.000316,3,4304
4.579224,-1.423660,0.052700,0.012617,0.010296,0.011216,0.000828,0.071923,2,4305
2.518370,3.875797,0.044881,0.002412,0.029651,0.052539,0.014157,0.048390,3,4306
-0.015998,2.057487,0.002316,-0.000693,0.035757,-0.062085,0.002412,0.016064,1,4307
-1.434674,-2.520156,0.003107,0.035549,0.055622,-0.019912,0.038637,-0.041656,2,4308
2.055223,4.960037,-0.022888,0.023924,-0.001745,0.019181,0.027257,-0.017771,3,4309
3.202209,-0.713548,0.036347,-0.005261,0.016544,-0.003824,-0.003843,0.053881,1,4310
-1.044427,2.130549,-0.001414,0.031448,-0.047117,-0.020665,0.018459,-0.002997,1,4311
-3.388099,5.036761,-0.022645,0.035122,-0.030343,0.014456,0.000901,0.043865,3,4312
-3.082951,2.949165,-0.001108,0.040776,0.021907,-0.040230,-0.015418,-0.002158,0,4313
0.507447,6.190255,-0.024038,-0.009618,0.022078,0.030405,-0.001654,0.005262,2,4314
-3.909507,2.383070,0.009322,-0.024807,-0.051388,0.014979,-0.030615,-0.025863,0,4315
-1.786052,2.737255,0.019086,0.013676,-0.016843,-0.009357,0.024113,-0.004279,1,4316
5.943655,-2.136848,-0.038966,-0.000663,0.009277,0.003812,0.010581,-0.020289,3,4317
-3.451373,-2.793249,0.008637,0.026389,-0.003434,0.011935,-0.007411,0.023031,1,4318
-2.311296,-4.080526,-0.003757,0.009330,-0.003386,0.042211,0.011467,0.034144,1,4319
0.858155,-3.849219,-0.024781,-0.008296,0.026806,-0.006068,0.031938,-0.010918,2,4320
3.421519,-0.850925,-0.026918,-0.015836,0.002484,0.012487,0.036561,-0.006628,3,4321
-1.889829,-5.031119,0.037643,-0.016147,-0.029834,-0.036109,0.000031,-0.027417,1,4322
2.806617,3.507731,-0.023572,0.001639,0.046690,0.039850,-0.038903,0.017307,3,4323
5.415801,-2.957192,-0.016851,-0.013718,0.016852,-0.024475,-0.016980,0.017185,1,4324
-3.180166,-3.003157,0.011509,-0.035734,-0.046811,0.027835,-0.020833,-0.009823,1,4325
-6.888033,-0.587012,-0.006214,-0.016581,0.022575,0.026956,-0.025121,-0.005091,3,4326
-5.904493,-1.777011,-0.033346,0.000291,0.055115,0.069537,-0.043121,0.012467,1,4327
-1.593768,6.743646,-0.021289,-0.063554,0.018121,0.003068,-0.004792,-0.010117,2,4328
4.792720,1.786206,0.036709,0.045304,-0.040492,0.032216,-0.060783,-0.000792,2,4329
-6.058650,7.465788,0.020301,-0.032800,-0.001347,0.020168,-0.007144,0.002077,3,4330
-2.140207,-4.001764,0.049532,-0.016469,-0.014339,0.096324,0.015209,0.006219,1,4331
3.182201,3.064701,-0.032005,-0.018581,0.006921,0.056406,0.012445,-0.019812,3,4332
-1.471303,2.869775,0.001431,0.010165,0.000868,-0.016651,0.015337,-0.032262,0,4333
2.196022,0.871327,-0.000711,-0.003080,-0.038470,0.007297,0.032242,0.045188,0,4334
-3.753076,2.420749,0.012475,-0.000857,-0.008560,-0.010780,-0.040918,0.034885,0,4335
2.501151,-3.076581,-0.046055,0.030837,-0.068504,0.054868,-0.052259,0.006248,2,4336
3.455696,-2.839178,-0.034024,0.012493,0.030690,0.027093,-0.000882,0.010013,2,4337
6.508078,-0.490642,0.017377,0.005839,-0.007226,-0.022755,-0.045914,0.000316,1,4338
-4.093071,-0.396598,-0.005765,0.042490,-0.026120,-0.094896,0.026803,0.024104,1,4339
0.906246,-6.800572,-0.003724,0.029377,-0.018889,-0.038210,-0.060309,-0.011784,0,4340
3.647963,-0.431064,-0.018011,-0.014456,0.001819,-0.007122,-0.024530,-0.006185,1,4341
-3.253008,1.967018,0.011557,0.000957,-0.029738,-0.025004,-0.032508,-0.005320,1,4342
3.045304,4.423037,0.041917,-0.042210,-0.027763,-0.027908,-0.008115,0.014487,2,4343
2.657292,3.648808,-0.005097,0.034425,-0.022984,0.026935,-0.000627,0.051197,3,4344
-0.932434,3.027612,-0.004189,-0.034668,-0.028747,-0.037680,-0.005050,-0.022078,2,4345
7.619215,-2.159693,-0.006798,-0.014977,-0.006833,0.018605,0.005595,-0.026076,3,4346
1.974520,1.552588,0.026102,0.017778,0.031841,0.010929,0.014657,-0.015409,3,4347
-0.273591,-5.078494,-0.002463,-0.024583,-0.009314,-0.033758,-0.011107,-0.035301,2,4348
-5.048115,3.479376,-0.017165,0.022118,0.025880,-0.060271,-0.026499,0.022527,1,4349
1.760644,-6.164350,0.005789,0.005551,-0.008979,0.027579,-0.007003,-0.027794,2,4350
1.640782,-3.656532,-0.002964,-0.033910,-0.010604,-0.042326,-0.034557,-0.016499,2,4351
2.336496,4.143512,-0.016856,-0.015950,-0.018659,0.013531,0.018098,-0.034805,3,4352
2.616356,-3.385125,0.047530,0.017411,-0.002883,-0.035739,-0.020436,-0.018063,2,4353
1.971197,4.691884,-0.011141,0.044697,-0.036964,0.011671,0.007607,0.034030,3,4354
-1.847539,2.650130,0.013919,0.014328,-0.026610,-0.034444,0.024496,0.047898,1,4355
-0.636799,2.227697,0.027718,-0.028003,0.011831,0.034523,0.021409,-0.024792,2,4356
2.179728,-3.508416,-0.014838,0.019716,0.016500,-0.007731,-0.056897,-0.034411,2,4357
2.712138,3.578134,0.041017,0.016663,0.015457,-0.039529,0.048477,0.037160,3,4358
-3.830852,-0.865196,-0.070555,0.013877,-0.018231,-0.027838,0.010613,0.023467,1,4359
2.311900,4.118073,-0.004341,0.000339,-0.010946,0.015745,-0.018241,-0.025327,3,4360
-1.667083,-6.274804,-0.030381,-0.043107,0.087592,0.043773,-0.018995,-0.019243,0,4361
1.689573,5.726079,0.060246,-0.046639,0.024262,-0.022784,0.011926,-0.056112,2,4362
-1.374030,2.845659,-0.015173,-0.023681,0.038802,0.001496,-0.018158,0.015504,0,4363
2.492110,-1.562515,-0.000837,0.027286,-0.037563,-0.001622,-0.024453,-0.043926,3,4364
-4.516584,1.321124,0.018283,-0.002571,-0.038891,-0.006641,-0.021904,-0.019684,0,4365
0.727522,-3.718540,0.001487,-0.003303,0.030561,-0.015867,0.027137,0.009020,2,4366
2.781304,-2.994050,0.008101,-0.056840,-0.050932,-0.036425,-0.047587,0.047388,2,4367
-2.527841,2.386524,-0.012084,-0.051589,0.006764,0.045130,-0.007842,0.010916,1,4368
-4.264003,1.927471,-0.048067,-0.027294,0.037657,0.067841,0.020622,-0.023495,0,4369
2.536239,3.849294,0.055660,-0.018887,0.012825,-0.054137,0.030466,-0.031537,3,4370
2.440830,4.146926,-0.020487,-0.033901,-0.042790,-0.005709,0.050090,0.012028,3,4371
2.846333,4.573025,0.077228,-0.039828,-0.023268,-0.014333,-0.016909,-0.020517,2,4372
-5.535891,-4.977401,0.007344,-0.040216,0.004692,-0.014590,-0.002344,-0.031879,0,4373
0.966687,-3.649302,0.026257,-0.016559,-0.037254,-0.016677,0.019115,0.028766,3,4374
3.005700,3.176568,0.013229,-0.056839,0.019547,0.014893,0.008110,0.026228,3,4375
-5.234026,-0.012900,-0.034749,0.008013,0.001755,-0.002236,0.028614,0.021404,0,4376
1.926554,5.947771,0.039938,0.019267,0.018018,-0.022706,0.039691,-0.014261,2,4377
-3.636744,2.649168,-0.007070,0.018654,0.011256,0.004706,-0.064058,-0.001266,0,4378
0.210766,-3.654662,0.064483,0.024633,-0.006437,0.002344,-0.015944,0.005304,2,4379
6.658151,-0.640684,-0.018701,0.000954,0.029565,0.001588,-0.005235,-0.005334,1,4380
-4.993680,-1.078043,-0.041061,-0.020825,0.039254,0.047776,-0.041799,-0.032428,0,4381
-3.430439,-5.130659,0.013402,-0.014780,0.030193,0.002075,-0.009371,0.036529,1,4382
-2.103233,-0.194553,-0.014109,-0.029940,0.022922,0.029243,0.051495,0.000034,3,4383
-2.197622,-0.140452,0.008440,-0.016814,-0.005429,-0.005267,0.025884,-0.017255,0,4384
0.662780,2.838514,-0.023375,-0.041522,-0.072580,0.006826,0.021292,0.048059,1,4385
-8.715507,-0.093506,0.062606,0.002705,-0.001850,-0.009807,-0.008471,-0.025102,3,4386
0.196461,-6.785004,-0.004778,-0.016018,0.039302,-0.019189,0.052697,-0.020697,0,4387
-3.371482,-8.751208,0.019271,-0.074698,0.001246,-0.041704,0.034978,-0.031714,3,4388
-1.987332,2.725258,-0.055794,0.031309,0.018429,-0.020469,0.027776,-0.011284,1,4389
1.961961,4.718288,-0.056278,0.000751,-0.043905,0.034058,-0.043511,-0.009045,3,4390
1.569715,5.186642,-0.005817,-0.002531,0.004233,0.018383,-0.016946,-0.027122,3,4391
-5.026765,-2.224929,0.005812,-0.029108,-0.014407,0.026048,0.048324,0.004994,0,4392
2.493255,4.959534,0.007169,-0.025951,0.013167,-0.000432,-0.042794,0.025526,2,4393
-2.922405,-3.209039,-0.010750,-0.060454,-0.022742,-0.004551,-0.017136,0.008200,1,4394
2.839786,4.567077,0.019456,-0.035534,0.027633,-0.016305,0.010144,-0.028519,2,4395
3.630642,-0.007073,-0.015656,-0.027235,0.023256,0.034047,-0.016642,-0.018029,3,4396
-3.396665,2.777343,-0.005955,0.037275,0.058675,0.002310,-0.013624,-0.029368,0,4397
-3.077295,-3.167774,0.026483,-0.016431,-0.002842,-0.047582,0.062281,-0.017928,1,4398
3.266874,3.023944,0.002070,0.049106,0.059850,0.061696,-0.011520,0.006826,3,4399
-0.484314,2.220763,0.010739,0.069011,0.028171,-0.015151,-0.034658,-0.019749,1,4400
3.586501,-4.596026,-0.021663,0.006482,0.036855,-0.039312,-0.019176,-0.003160,3,4401
-2.314204,-0.933362,-0.010231,-0.021330,-0.015622,-0.010038,-0.015335,0.014528,3,4402
-5.097686,-1.774719,0.038059,0.031965,0.007286,0.002550,-0.026423,0.004011,0,4403
-3.460828,6.659397,0.026261,0.022763,0.015611,0.071096,0.028009,0.014041,2,4404
-6.708697,0.789832,0.035213,-0.041797,-0.055680,0.001685,0.033193,-0.002316,3,4405
-5.287693,-0.725548,-0.039278,-0.009024,-0.046421,-0.010240,0.013925,0.014199,3,4406
-3.129996,2.920644,0.049167,0.038729,0.002252,-0.045995,-0.016518,0.027429,0,4407
3.222430,-0.700295,0.021399,0.041860,0.015113,0.005840,0.006684,0.022814,3,4408
0.605202,-3.795615,-0.036493,0.024539,0.046708,-0.009434,0.011726,-0.001520,2,4409
-0.273662,5.678408,-0.019784,0.042441,-0.018829,0.030402,-0.005183,0.000055,1,4410
-4.356751,1.870034,0.029347,0.041197,-0.021316,0.016891,0.014641,-0.022169,0,4411
-3.789021,-8.540009,0.009345,-0.069789,0.034960,-0.015855,-0.049093,0.046188,3,4412
-6.183710,1.463452,-0.028327,0.034020,-0.027595,0.032261,0.040044,0.011874,3,4413
1.311467,-2.251747,0.023923,0.037513,0.047213,-0.027190,0.026045,0.014308,3,4414
7.257786,4.748320,0.005741,-0.007854,-0.014624,-0.020415,-0.068642,-0.056904,1,4415
-3.891714,2.364011,-0.017434,-0.047638,0.004040,-0.018690,0.022861,0.013779,1,4416
0.338879,-3.513222,0.067808,0.032031,-0.024589,0.044916,0.010557,-0.040722,2,4417
-1.434909,-2.729011,0.007082,-0.031604,0.020744,0.006643,0.018926,0.035933,2,4418
1.619498,-2.018571,0.035120,0.079478,-0.034128,-0.015916,0.022188,-0.073762,3,4419
1.824035,5.682862,0.007013,0.009918,-0.014411,-0.033515,0.061601,0.015163,2,4420
2.440456,3.983778,0.034416,0.008241,-0.042312,-0.025662,-0.058141,-0.018176,3,4421
-2.753890,-5.716231,0.046868,0.009433,-0.020965,0.021531,-0.008229,0.035888,0,4422
2.744616,3.476539,-0.000803,-0.020102,0.029988,-0.047618,-0.030811,0.038899,3,4423
3.243917,2.872187,0.001058,0.034681,0.060655,0.052693,-0.025918,0.014767,3,4424
-1.168079,-2.766396,0.013521,0.040009,-0.040131,-0.026192,-0.038630,-0.004769,2,4425
2.210819,4.502720,-0.008047,-0.009436,0.006715,0.008557,0.059176,-0.039717,3,4426
2.819962,-4.999781,0.027066,0.029749,-0.022446,0.002731,-0.002020,-0.013886,1,4427
-3.136741,5.147111,-0.024518,-0.006902,0.050566,0.000024,0.025961,0.007995,3,4428
3.087744,3.130655,-0.006060,-0.002995,0.011124,-0.009475,0.025437,0.016299,3,4429
2.052972,4.383539,-0.025501,-0.003857,-0.044098,0.013362,0.006241,-0.009798,3,4430
-4.121765,2.214140,-0.014827,-0.007784,-0.017505,-0.034963,-0.039814,-0.001320,0,4431
-0.543487,-4.979857,0.041172,0.002615,0.014265,0.005343,-0.015035,-0.001396,1,4432
-4.283384,1.922776,-0.021695,-0.039662,-0.046372,0.010914,0.045270,0.014263,0,4433
6.674429,1.565380,0.016019,0.016559,-0.047207,-0.036438,-0.038433,0.007912,2,4434
0.058410,-1.970589,-0.009284,0.034544,-0.021133,0.014386,0.018435,-0.018360,3,4435
-1.297795,2.446756,-0.010132,0.019573,-0.020681,-0.008085,-0.030357,-0.021411,1,4436
-2.339725,1.336867,-0.006092,-0.005895,0.024449,-0.008160,0.040253,-0.037299,2,4437
3.989783,3.314769,0.018004,-0.062893,0.011758,-0.038910,0.007117,0.043680,2,4438
-1.276029,-4.823756,-0.017544,-0.000881,-0.012461,0.004179,0.013440,-0.008465,1,4439
-1.150472,-3.056376,-0.022639,-0.012742,0.016015,0.018191,0.001347,-0.025828,2,4440
1.585924,5.229288,-0.033267,-0.045309,-0.028173,-0.005749,0.023627,0.008616,3,4441
2.176461,4.839158,-0.047166,0.012919,-0.023649,0.049071,0.011358,-0.019283,2,4442
3.123134,2.941795,0.014747,-0.037383,-0.021348,-0.007708,-0.031220,-0.005300,3,4443
-1.667676,-2.946809,0.006288,0.002354,-0.010862,-0.015839,-0.014224,0.007744,2,4444
-6.864262,-1.624994,0.020422,-0.039483,0.039890,0.006739,0.014011,-0.024514,2,4445
0.638098,-5.255713,0.009408,0.021143,0.015105,0.037029,-0.028319,0.001443,1,4446
3.218150,2.636001,-0.018699,-0.027789,0.011379,-0.021092,-0.036333,0.012809,3,4447
6.155266,-1.509300,0.008007,-0.016868,-0.044716,-0.036783,0.024588,-0.030309,1,4448
-1.902741,-4.299405,-0.054355,0.014813,0.012796,0.038068,0.024722,-0.007901,1,4449
3.955895,-2.205129,-0.018152,0.034342,0.022754,0.013458,0.044192,-0.020604,2,4450
-1.286412,2.410676,-0.051042,0.021986,0.027927,-0.013269,0.004733,-0.010466,1,4451
-2.769175,5.501052,0.014727,0.005179,0.025055,-0.025933,-0.014914,0.021913,3,4452
0.042540,-1.998397,0.032390,0.056376,0.057587,-0.019195,-0.017521,-0.013552,3,4453
2.982043,3.184036,-0.008004,-0.031335,0.052279,-0.043523,-0.033342,-0.016336,3,4454
6.671832,6.887873,-0.011943,0.048240,-0.056899,0.046565,-0.061693,0.014227,3,4455
-2.459167,-3.855753,-0.017347,0.033257,0.015936,0.011724,-0.017094,-0.023031,1,4456
3.216035,-2.986656,0.018043,0.046689,-0.041974,0.024848,0.047611,0.025205,2,4457
-3.681528,2.563199,0.003841,-0.017055,0.003067,0.013319,0.016239,0.014204,0,4458
-2.579468,3.127006,-0.046690,0.000531,-0.002273,-0.007242,-0.045803,0.044015,0,4459
-3.122046,3.074707,-0.009246,0.007533,-0.022308,0.002560,0.003950,-0.007325,0,4460
-1.107900,3.912129,0.015574,0.019017,-0.018262,-0.007167,0.020811,0.039779,3,4461
-2.009094,-4.204282,-0.012212,0.029555,0.007830,0.024271,0.029509,-0.014704,1,4462
3.183527,3.306704,0.013300,-0.046531,0.036532,-0.018290,0.017538,-0.053356,3,4463
2.196882,-3.612124,-0.017531,0.021483,0.057601,-0.008463,-0.043776,-0.016639,1,4464
2.374762,3.904956,0.018962,0.081027,-0.002127,-0.009172,-0.034615,0.033081,3,4465
4.927424,1.169074,0.038361,0.031355,0.033978,-0.011205,0.055049,-0.022205,2,4466
1.993791,5.145438,0.033630,0.002051,0.009191,0.001699,-0.030350,-0.009832,3,4467
-8.085341,1.309318,0.047885,0.023364,-0.008936,0.048818,0.027317,-0.013947,1,4468
-3.361596,1.220719,0.011078,-0.025999,-0.066824,0.000830,0.039022,-0.061351,2,4469
-2.023049,2.982135,-0.030920,-0.035556,0.001429,-0.003765,-0.009617,0.026731,0,4470
4.599738,-1.334099,0.061357,0.067987,-0.051518,0.001060,-0.061130,0.004347,2,4471
-2.815212,-3.595142,0.003496,-0.025513,-0.012208,-0.034124,0.047116,-0.008835,1,4472
4.081275,-2.216827,0.035736,-0.034159,-0.030097,-0.012559,-0.047887,0.011831,2,4473
0.160377,-2.087542,0.004579,0.001896,0.015100,-0.027140,0.035537,-0.014440,3,4474
-1.513350,2.443356,-0.028848,-0.014645,-0.055697,0.026708,0.012499,-0.042243,1,4475
4.184529,-1.931831,0.019027,-0.030141,0.021275,0.065870,-0.005968,-0.036383,2,4476
0.181414,3.004034,-0.070396,0.014327,-0.029678,-0.024510,0.015221,0.015741,0,4477
0.351227,-2.096381,0.023452,-0.031430,0.041039,-0.050688,0.015521,0.002610,3,4478
-1.899075,-4.344010,0.023498,-0.030968,-0.050727,0.034996,-0.020013,0.011270,1,4479
3.320013,-2.847474,0.009552,-0.009337,0.018118,-0.000119,-0.018662,0.074834,2,4480
1.974121,4.653478,0.061332,0.041570,-0.009335,-0.028881,-0.008685,0.045511,3,4481
-3.966475,2.285657,-0.023204,-0.070934,0.026432,-0.015580,0.049466,0.057942,0,4482
-2.629499,-3.555112,-0.001094,0.006980,-0.006741,0.037292,-0.038314,0.097664,2,4483
-1.323488,-6.360135,0.036011,-0.054058,0.004475,-0.001257,-0.019988,0.011863,0,4484
-1.110630,2.199730,0.020384,-0.038330,0.008613,0.017104,0.027156,0.013545,1,4485
1.856017,5.489776,0.042367,-0.016809,-0.042488,0.019493,0.001128,0.019346,2,4486
2.348656,4.124881,-0.032344,-0.009164,0.034116,0.007185,0.035309,0.030147,3,4487
4.591371,-1.197071,0.054134,0.004647,0.018512,-0.015327,0.006814,0.011106,2,4488
3.862805,-2.195100,0.023035,-0.018678,0.041316,0.015947,0.001258,-0.009168,2,4489
2.480064,-1.614053,0.023137,0.043251,-0.012152,0.054091,-0.037438,-0.024949,3,4490
-0.978744,-4.540099,0.017794,-0.022837,0.052215,-0.002472,0.024141,-0.009425,3,4491
-2.020869,2.646728,0.045878,-0.051187,-0.006583,0.016068,0.030979,0.086510,1,4492
-4.476069,1.555523,-0.004649,-0.025386,-0.043942,-0.002686,0.038089,0.021881,3,4493
-0.631728,-3.131658,0.000422,0.000317,-0.000749,0.005539,-0.017346,-0.061774,2,4494
-6.963007,-1.495070,0.012955,0.050701,0.025586,-0.072283,-0.019008,0.026152,3,4495
-6.487309,1.048607,0.019534,0.014859,-0.007418,-0.043860,0.034516,-0.026139,1,4496
2.056591,4.418888,0.011334,-0.019016,-0.007132,-0.021063,0.066529,-0.025040,3,4497
-0.910641,-3.237220,-0.004820,-0.028982,0.024090,-0.038898,0.061739,0.045441,2,4498
3.894201,-2.438281,-0.006174,0.065405,0.019385,0.017423,0.022547,0.025177,2,4499
-1.424958,-6.365653,-0.019829,-0.000664,0.104781,0.040791,0.001772,0.036464,0,4500
0.926166,-3.694503,0.005791,-0.006257,0.013488,-0.010812,0.026395,0.016655,2,4501
3.722943,-2.484858,0.019133,0.037058,0.020956,-0.006088,-0.005337,-0.030883,2,4502
1.796273,-3.652112,0.010436,-0.010859,0.046363,0.006602,0.026497,-0.045854,2,4503
3.515586,-6.702735,-0.028403,0.012613,0.000939,-0.033694,0.001044,0.036890,3,4504
-1.199325,-4.593649,-0.016102,0.040697,0.016393,0.039148,0.009913,-0.025468,1,4505
-5.042422,-2.370959,0.010340,-0.016370,-0.000677,0.044838,0.027667,0.026994,0,4506
-0.860344,-3.290260,-0.000015,0.035223,-0.009117,0.026286,-0.003117,-0.019470,1,4507
-1.020760,2.401675,-0.021782,0.031902,-0.046211,0.007899,-0.032340,0.049295,2,4508
-2.457068,2.948136,-0.038024,0.007054,0.037183,0.049106,0.021968,-0.033592,0,4509
-3.132140,3.023505,-0.020719,0.003973,0.007638,0.021370,-0.004392,-0.010222,0,4510
-3.168739,-5.239986,-0.004300,0.048121,-0.050105,0.001119,0.040396,-0.003611,0,4511
-2.306850,3.011812,0.003027,-0.050995,-0.049304,-0.021255,-0.014420,-0.017162,1,4512
6.818870,1.641911,-0.087099,0.009406,0.035197,-0.030814,0.043711,0.019494,1,4513
-1.549634,2.620179,-0.006983,0.021417,0.019575,0.011691,0.022301,0.042852,1,4514
8.955701,-7.991093,-0.058748,-0.041985,-0.045334,-0.037738,-0.001650,0.019049,1,4515
0.560384,-5.228118,0.010631,-0.000899,-0.012817,0.001489,-0.024773,-0.006901,1,4516
-1.673512,3.184716,-0.038487,0.030111,0.041912,-0.020708,-0.015487,-0.037328,1,4517
-2.987639,5.156439,0.018499,-0.043605,0.073628,-0.022679,0.046653,0.024919,3,4518
5.547899,-2.889200,-0.008371,-0.029634,0.006095,-0.012953,0.020408,0.015162,1,4519
4.353904,-1.534109,-0.006477,0.005296,0.045879,-0.008223,-0.016281,0.016954,2,4520
2.107946,4.852724,-0.024748,-0.044561,-0.056202,-0.022435,-0.016441,-0.042974,1,4521
-6.074069,2.555941,-0.000351,-0.010473,0.000924,-0.006636,0.013938,-0.001312,3,4522
-3.085791,-3.203811,0.053488,0.061860,-0.006166,-0.008189,-0.019393,0.075795,1,4523
-3.449027,-5.330057,0.015260,0.003666,-0.023801,0.037298,-0.054787,0.036603,0,4524
2.138606,4.902608,0.037935,-0.008250,0.005046,0.011908,0.045804,-0.003042,3,4525
-0.940804,-6.458704,0.009394,-0.009084,-0.002939,-0.017684,0.026992,-0.001038,0,4526
-3.153939,2.886535,0.052079,-0.053387,-0.031025,0.019700,-0.003662,-0.004740,0,4527
-3.654526,2.626395,-0.039501,0.023149,-0.015732,-0.002654,0.018588,-0.032527,0,4528
-4.437282,-3.772401,0.004322,0.006610,0.012785,0.007971,0.022402,0.037355,0,4529
3.277822,-2.938552,-0.020775,0.043850,-0.002650,-0.034992,0.020039,0.070911,2,4530
2.045446,-4.046357,-0.034545,-0.001864,0.014405,-0.006725,-0.018932,0.023570,0,4531
-2.188421,-0.976878,0.016473,0.006533,-0.047526,-0.001730,-0.003170,0.004300,2,4532
1.981265,0.542840,0.003442,0.037668,0.026040,-0.018758,0.025057,0.000632,0,4533
-5.385883,-5.745912,-0.010795,0.017944,-0.007298,0.027486,0.064429,-0.001288,2,4534
3.068728,3.278787,0.015193,-0.036309,0.019459,-0.020576,0.040903,0.046098,3,4535
2.165535,-3.412197,0.015728,0.000917,-0.010284,-0.016390,0.032142,-0.027778,2,4536
-1.316405,2.406718,-0.005859,-0.017668,-0.016991,-0.044536,0.009780,0.031876,1,4537
4.368783,-1.826078,-0.011389,-0.008940,0.016361,-0.044178,-0.018755,0.026272,2,4538
3.016356,3.186766,0.004013,-0.019155,-0.050740,0.002515,-0.005011,-0.014359,3,4539
3.694304,0.760580,-0.023922,-0.026106,0.002550,0.046971,0.022541,0.052524,3,4540
-3.390025,-2.699925,0.059073,0.042679,-0.019747,0.002163,-0.009515,0.018505,1,4541
-0.822834,2.206363,0.023328,-0.004008,-0.032149,-0.005738,-0.028038,0.083889,1,4542
-3.814619,4.592416,0.043849,0.016970,-0.005267,-0.041000,0.007294,-0.024052,2,4543
4.444579,2.376033,0.009657,0.022069,0.003965,0.055263,-0.032311,-0.021285,2,4544
3.854975,-2.226847,0.019018,0.036084,-0.012889,-0.018576,-0.021524,0.012917,2,4545
-0.845375,2.176553,0.039813,0.009557,0.006937,0.035603,-0.010297,0.015223,3,4546
-3.183022,2.959390,0.015416,-0.018920,0.019039,-0.015551,0.023350,0.035631,0,4547
2.427513,4.030940,-0.025309,0.029538,-0.009651,0.016307,-0.031831,-0.010657,3,4548
6.803412,0.095737,0.020960,-0.033887,0.004384,-0.006193,-0.003484,-0.014435,1,4549
-0.167899,-6.688000,-0.012503,0.045961,-0.000365,-0.002308,-0.020785,-0.026971,0,4550
-0.479306,-5.155462,0.077088,-0.015168,0.071553,-0.005337,0.027998,-0.012170,2,4551
-0.160228,-5.086328,-0.026953,-0.010747,-0.017466,-0.068893,-0.059202,0.018620,1,4552
-3.491095,2.759220,0.030192,-0.001144,0.000396,0.002677,-0.034814,0.034244,0,4553
0.190016,6.782594,-0.019045,0.040177,0.022028,0.045898,-0.006115,0.031176,2,4554
-3.355437,-2.571630,0.018636,-0.036946,-0.020506,0.045280,0.018455,-0.035294,1,4555
0.787081,-3.663815,-0.008684,-0.004219,-0.018479,0.011931,-0.028288,0.070565,2,4556
-1.091952,2.289487,0.013825,0.045712,0.025626,0.007858,0.035794,-0.040221,1,4557
-3.619483,-4.811089,-0.006270,0.015734,-0.019792,0.033478,0.061343,-0.027803,0,4558
5.134508,-3.308411,0.051821,-0.036107,0.014258,0.018031,-0.058490,-0.004240,1,4559
-1.772074,-4.485772,-0.002628,0.038979,0.013974,-0.030712,-0.019576,-0.020908,1,4560
-2.336382,2.868425,-0.003495,0.018158,-0.001720,-0.034388,0.024971,-0.020350,0,4561
-1.612922,2.630074,0.000025,0.014906,0.020981,0.054505,-0.048908,-0.009162,0,4562
5.838360,-2.577405,-0.009547,0.040560,-0.004227,-0.015358,-0.034034,0.014033,0,4563
1.495498,8.758705,-0.030297,0.017664,0.001705,-0.032547,0.018794,-0.021056,2,4564
4.532229,-1.245889,-0.034884,-0.067353,0.027252,-0.013216,-0.106396,0.005227,2,4565
-2.730309,-3.621952,0.009668,-0.005122,-0.036815,0.014941,0.005311,0.016387,1,4566
0.897972,5.684028,-0.002039,0.035811,-0.071677,0.005114,-0.004194,0.044149,1,4567
-3.770218,2.529071,-0.030742,0.040361,0.000869,0.025494,0.017397,0.034363,0,4568
3.295385,-3.013571,0.068314,-0.024406,-0.010339,0.019283,-0.004922,-0.008661,2,4569
4.439590,-4.161994,-0.008250,-0.015333,-0.017180,-0.010263,-0.028941,-0.015672,0,4570
3.154008,4.640452,-0.018365,-0.090000,-0.015655,-0.017724,-0.037463,-0.008106,2,4571
1.316809,6.242386,-0.003084,0.016146,0.015635,-0.011292,-0.022972,0.018762,2,4572
1.805923,5.717567,-0.051736,-0.026644,0.000708,-0.034371,0.002821,-0.041542,2,4573
-1.538034,2.494278,-0.009909,0.034727,-0.002172,0.000278,0.048383,-0.016720,0,4574
1.381950,6.197861,-0.021996,0.003907,-0.038220,0.021946,0.002809,0.010765,2,4575
-1.077637,2.192226,-0.029177,0.043009,0.005922,0.006013,-0.002235,0.021707,1,4576
0.863889,-0.182349,-0.027857,-0.004305,-0.017460,-0.001357,0.022784,-0.033909,2,4577
0.883259,-5.306007,-0.005310,0.008109,-0.002440,0.052267,0.025600,-0.006465,3,4578
3.429862,2.181956,0.037934,-0.024434,-0.012941,-0.018739,-0.042649,0.003670,0,4579
-6.526318,1.492367,-0.000023,-0.025233,-0.016157,0.007251,0.016633,0.013162,0,4580
-4.269707,1.966569,-0.035625,0.035541,-0.046896,0.035112,-0.005869,0.001469,0,4581
-3.524363,-2.285987,-0.029300,-0.018543,0.002095,-0.063903,0.011323,0.027477,1,4582
